,NAME,USER_ID,HOURS_DATASCIENCE,HOURS_BACKEND,HOURS_FRONTEND,NUM_COURSES_BEGINNER_DATASCIENCE,NUM_COURSES_BEGINNER_BACKEND,NUM_COURSES_BEGINNER_FRONTEND,NUM_COURSES_ADVANCED_DATASCIENCE,NUM_COURSES_ADVANCED_BACKEND,NUM_COURSES_ADVANCED_FRONTEND,AVG_SCORE_DATASCIENCE,AVG_SCORE_BACKEND,AVG_SCORE_FRONTEND,PROFILE
14891,Hannah Johnson,82105911,56.0,32.0,0.0,3.0,4.0,5.0,0.0,4.0,4.0,75.0,45.0,52.0,beginner_front_end
14892,Samuel Christy,73739963,24.0,37.0,60.0,3.0,5.0,2.0,3.0,7.0,1.0,78.0,84.0,82.0,beginner_backend
14893,John Durham,74637195,31.0,33.0,36.0,2.0,4.0,7.0,6.0,4.0,0.0,42.0,75.0,67.0,beginner_data_science
14894,Laura Armand,30285301,57.0,73.0,42.0,3.0,6.0,0.0,5.0,3.0,1.0,74.0,66.0,91.0,advanced_front_end
14895,Scott Mcmorris,87962046,14.0,16.0,26.0,5.0,7.0,1.0,6.0,9.0,8.0,91.0,79.0,71.0,beginner_front_end
14896,John Woods,26596056,26.0,20.0,84.0,1.0,4.0,5.0,3.0,5.0,4.0,74.0,79.0,73.0,beginner_backend
14897,Rachel Bisio,53712661,40.0,72.0,19.0,3.0,8.0,3.0,6.0,3.0,1.0,63.0,63.0,66.0,advanced_front_end
14898,Donald Osborne,56799411,32.0,48.0,68.0,3.0,5.0,4.0,1.0,4.0,2.0,49.0,65.0,31.0,advanced_front_end
14899,Maria Sisson,85861719,32.0,59.0,61.0,3.0,4.0,2.0,4.0,6.0,4.0,69.0,73.0,78.0,advanced_front_end
14900,Brandon Mcnair,62888336,80.0,27.0,43.0,1.0,7.0,5.0,2.0,5.0,1.0,50.0,65.0,70.0,beginner_front_end
14901,Joshua Mulroy,71802173,0.0,12.0,45.0,6.0,3.0,5.0,2.0,2.0,4.0,63.0,51.0,63.0,beginner_data_science
14902,Mattie Levesque,52396067,28.0,45.0,21.0,4.0,2.0,0.0,1.0,8.0,7.0,89.0,35.0,37.0,beginner_front_end
14903,Marcus Medina,95092770,85.0,25.0,43.0,4.0,6.0,4.0,3.0,1.0,0.0,50.0,57.0,56.0,beginner_front_end
14904,Sarah Murph,49233769,59.0,86.0,10.0,4.0,2.0,5.0,3.0,3.0,5.0,53.0,71.0,68.0,beginner_backend
14905,Troy Walker,90892789,20.0,51.0,23.0,4.0,5.0,3.0,0.0,8.0,2.0,67.0,52.0,60.0,beginner_backend
14906,Barbara Healey,42678181,10.0,26.0,54.0,4.0,5.0,0.0,3.0,8.0,2.0,71.0,71.0,84.0,beginner_backend
14907,Monica Gibson,54981313,28.0,49.0,39.0,5.0,1.0,2.0,8.0,4.0,3.0,69.0,68.0,88.0,advanced_backend
14908,David Clifford,07617988,51.0,32.0,26.0,3.0,2.0,1.0,4.0,2.0,2.0,70.0,51.0,49.0,beginner_front_end
14909,William Hunt,00999660,64.0,32.0,40.0,4.0,6.0,6.0,4.0,4.0,3.0,72.0,65.0,66.0,beginner_front_end
14910,Irmgard Books,37432196,12.0,45.0,13.0,3.0,1.0,2.0,5.0,4.0,1.0,82.0,78.0,72.0,beginner_backend
14911,Bernard Vest,84734229,57.0,85.0,49.0,6.0,1.0,3.0,3.0,7.0,1.0,53.0,84.0,85.0,beginner_backend
14912,Tiffany Maurer,54104879,48.0,54.0,0.0,10.0,2.0,7.0,0.0,5.0,2.0,63.0,82.0,86.0,advanced_data_science
14913,Mark Carlyle,66042759,13.0,87.0,52.0,4.0,5.0,4.0,4.0,5.0,4.0,65.0,74.0,52.0,advanced_front_end
14914,Bessie Bledsoe,79614282,40.0,52.0,9.0,0.0,2.0,0.0,0.0,7.0,2.0,,34.0,32.0,beginner_front_end
14915,Joshua Boettcher,92003256,46.0,81.0,8.0,4.0,1.0,5.0,3.0,7.0,6.0,72.0,54.0,89.0,advanced_data_science
14916,Larry Acuff,24807170,37.0,28.0,36.0,4.0,6.0,2.0,5.0,4.0,4.0,80.0,67.0,60.0,beginner_front_end
14917,Camille Johnson,43730271,52.0,57.0,30.0,3.0,6.0,3.0,4.0,5.0,3.0,43.0,64.0,80.0,beginner_front_end
14918,Bonnie Jacobs,09100505,12.0,71.0,41.0,2.0,7.0,3.0,6.0,6.0,2.0,76.0,66.0,67.0,advanced_front_end
14919,Sherry Haylett,72162820,39.0,33.0,53.0,4.0,4.0,4.0,3.0,2.0,4.0,65.0,66.0,74.0,beginner_data_science
14920,Donald Sullivan,78738074,37.0,62.0,21.0,5.0,4.0,3.0,7.0,7.0,3.0,56.0,65.0,65.0,advanced_data_science
14921,David Mason,19030292,10.0,30.0,4.0,7.0,4.0,7.0,6.0,2.0,5.0,74.0,71.0,64.0,advanced_backend
14922,Estrella Jackman,87876352,58.0,30.0,61.0,3.0,5.0,3.0,3.0,2.0,2.0,57.0,40.0,60.0,advanced_data_science
14923,Susan Vert,45031245,32.0,39.0,44.0,3.0,4.0,5.0,5.0,4.0,3.0,80.0,83.0,71.0,beginner_backend
14924,Timothy Pickett,71256601,77.0,78.0,60.0,5.0,7.0,3.0,2.0,5.0,3.0,54.0,65.0,81.0,beginner_data_science
14925,Cristy Chang,11236697,47.0,19.0,38.0,2.0,5.0,3.0,1.0,4.0,3.0,52.0,69.0,52.0,advanced_front_end
14926,Pamela Yerkes,27142438,47.0,83.0,0.0,7.0,3.0,3.0,2.0,7.0,0.0,63.0,65.0,67.0,beginner_backend
14927,Barton Cavazos,54800366,81.0,66.0,35.0,7.0,3.0,6.0,5.0,7.0,2.0,62.0,66.0,68.0,advanced_data_science
14928,Mary Belflower,81438830,38.0,37.0,33.0,2.0,2.0,5.0,5.0,3.0,3.0,54.0,67.0,67.0,beginner_data_science
14929,Tony Stomberg,27886898,75.0,57.0,5.0,7.0,3.0,4.0,4.0,4.0,2.0,78.0,46.0,88.0,advanced_data_science
14930,Marvin Loynes,31346780,52.0,15.0,50.0,2.0,5.0,3.0,4.0,6.0,2.0,69.0,69.0,84.0,beginner_data_science
14931,Lyle Whitley,51146789,39.0,14.0,52.0,1.0,6.0,2.0,5.0,8.0,5.0,77.0,58.0,68.0,beginner_front_end
14932,Gregory Howard,16916447,65.0,72.0,37.0,3.0,0.0,4.0,6.0,1.0,4.0,69.0,95.0,58.0,beginner_backend
14933,Eliana Gustavson,56275190,0.0,28.0,4.0,2.0,6.0,6.0,2.0,6.0,0.0,95.0,59.0,60.0,beginner_backend
14934,Maricela Scianna,39652888,26.0,19.0,42.0,1.0,4.0,1.0,2.0,6.0,6.0,38.0,79.0,84.0,advanced_front_end
14935,Ralph Hawkins,44007630,35.0,70.0,26.0,5.0,5.0,5.0,1.0,6.0,1.0,71.0,73.0,72.0,advanced_data_science
14936,Juan Cooke,22384496,25.0,83.0,74.0,3.0,5.0,4.0,4.0,4.0,1.0,76.0,53.0,50.0,advanced_front_end
14937,Juan Rodriquez,06529621,15.0,0.0,47.0,1.0,0.0,2.0,5.0,3.0,3.0,67.0,66.0,65.0,beginner_data_science
14938,Sandra Thompson,33810354,27.0,55.0,44.0,3.0,1.0,2.0,6.0,3.0,3.0,73.0,72.0,78.0,advanced_backend
14939,Roberta Brooks,33522157,0.0,22.0,14.0,1.0,6.0,4.0,2.0,2.0,2.0,100.0,79.0,58.0,beginner_backend
14940,Ada Simmons,36631009,19.0,86.0,44.0,3.0,0.0,7.0,7.0,1.0,5.0,71.0,59.0,61.0,advanced_backend
14941,Joyce Morris,07254845,39.0,50.0,15.0,4.0,1.0,7.0,0.0,8.0,3.0,63.0,68.0,65.0,advanced_data_science
14942,Mike Joseph,19075578,0.0,84.0,50.0,3.0,2.0,6.0,8.0,0.0,2.0,72.0,76.0,70.0,advanced_backend
14943,Linda Pelcher,07456854,41.0,12.0,76.0,5.0,1.0,2.0,8.0,4.0,2.0,55.0,82.0,61.0,beginner_data_science
14944,Pedro Figueroa,01669898,72.0,21.0,18.0,3.0,9.0,5.0,4.0,6.0,5.0,60.0,66.0,66.0,beginner_front_end
14945,Marco Ripson,99549673,41.0,35.0,31.0,4.0,8.0,2.0,4.0,5.0,6.0,75.0,77.0,59.0,beginner_front_end
14946,Anna Mitchum,40955571,0.0,26.0,25.0,1.0,5.0,6.0,2.0,5.0,1.0,83.0,55.0,54.0,beginner_backend
14947,Douglas Trejo,40818895,40.0,34.0,71.0,3.0,1.0,0.0,5.0,8.0,2.0,58.0,65.0,93.0,beginner_backend
14948,Kim Pope,71025066,57.0,30.0,20.0,6.0,0.0,6.0,4.0,3.0,9.0,100.0,66.0,99.0,advanced_backend
14949,Mary Perreault,94843523,5.0,19.0,24.0,3.0,4.0,9.0,1.0,2.0,1.0,53.0,70.0,75.0,beginner_data_science
14950,Catherine Lance,15374551,38.0,16.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,70.0,71.0,81.0,advanced_backend
14951,Toni Sikorski,55225737,35.0,92.0,37.0,4.0,7.0,1.0,6.0,4.0,4.0,51.0,83.0,77.0,advanced_front_end
14952,Clara Scott,49904073,0.0,13.0,35.0,3.0,6.0,4.0,3.0,6.0,2.0,99.0,79.0,75.0,beginner_backend
14953,Socorro King,73474259,69.0,70.0,49.0,3.0,2.0,6.0,4.0,7.0,4.0,60.0,47.0,62.0,advanced_data_science
14954,Anne Lutz,95751248,36.0,65.0,23.0,6.0,5.0,5.0,2.0,7.0,1.0,63.0,59.0,50.0,advanced_data_science
14955,Drew Rettig,90276169,4.0,86.0,49.0,6.0,8.0,1.0,2.0,4.0,2.0,51.0,92.0,44.0,advanced_front_end
14956,Jacob Lee,38055723,17.0,19.0,11.0,2.0,2.0,4.0,3.0,4.0,4.0,69.0,65.0,73.0,beginner_data_science
14957,Joseph Mintz,58036325,43.0,45.0,33.0,2.0,3.0,6.0,5.0,5.0,4.0,74.0,50.0,72.0,advanced_front_end
14958,Anna Willis,81732003,100.0,40.0,53.0,4.0,9.0,6.0,5.0,3.0,3.0,46.0,55.0,57.0,beginner_front_end
14959,Timothy Denning,39708722,49.0,26.0,29.0,9.0,3.0,6.0,0.0,0.0,0.0,80.0,68.0,88.0,advanced_data_science
14960,Robert Vargas,11535700,42.0,46.0,66.0,3.0,3.0,8.0,2.0,2.0,3.0,64.0,93.0,71.0,beginner_data_science
14961,Catherine Hall,43536155,74.0,47.0,61.0,2.0,5.0,1.0,2.0,5.0,4.0,62.0,75.0,80.0,beginner_data_science
14962,Zelda Amaro,75185011,51.0,8.0,35.0,2.0,6.0,6.0,6.0,6.0,4.0,73.0,49.0,74.0,beginner_front_end
14963,Wendy Carrillo,23956159,58.0,26.0,16.0,6.0,3.0,6.0,2.0,8.0,3.0,52.0,94.0,74.0,advanced_data_science
14964,Leigh Owensby,07899332,66.0,33.0,20.0,2.0,5.0,2.0,1.0,3.0,1.0,56.0,59.0,50.0,beginner_front_end
14965,George Vasquez,97253961,47.0,111.0,43.0,4.0,7.0,2.0,8.0,6.0,1.0,83.0,73.0,80.0,advanced_front_end
14966,Milton Shanks,42016628,23.0,39.0,16.0,4.0,0.0,2.0,10.0,0.0,2.0,85.0,,81.0,beginner_front_end
14967,Aron Mcneely,10078825,52.0,75.0,34.0,4.0,4.0,7.0,3.0,5.0,6.0,57.0,66.0,49.0,advanced_backend
14968,Betty Montgomery,82381850,31.0,13.0,74.0,2.0,0.0,11.0,2.0,1.0,2.0,50.0,85.0,65.0,beginner_data_science
14969,Beverley Wood,03753581,35.0,56.0,43.0,4.0,3.0,3.0,1.0,4.0,1.0,87.0,48.0,80.0,advanced_data_science
14970,Queenie Shaver,44121196,25.0,83.0,23.0,6.0,1.0,9.0,1.0,5.0,4.0,61.0,60.0,75.0,advanced_data_science
14971,Brady Parra,37893394,57.0,31.0,26.0,3.0,4.0,2.0,1.0,3.0,1.0,61.0,52.0,47.0,beginner_front_end
14972,Victoria Fenner,85443186,47.0,40.0,19.0,3.0,4.0,5.0,5.0,6.0,4.0,62.0,66.0,66.0,beginner_backend
14973,John Doss,41286102,96.0,17.0,52.0,3.0,7.0,8.0,4.0,4.0,2.0,48.0,33.0,64.0,beginner_front_end
14974,Linda Andrews,25753855,38.0,70.0,32.0,1.0,5.0,0.0,1.0,3.0,0.0,72.0,66.0,,beginner_front_end
14975,Kecia Snider,88739225,4.0,32.0,38.0,3.0,5.0,2.0,2.0,8.0,3.0,61.0,65.0,75.0,beginner_backend
14976,Irving Burnham,04453349,17.0,9.0,39.0,0.0,0.0,9.0,2.0,3.0,2.0,51.0,85.0,79.0,beginner_data_science
14977,Alfredo Ballin,22206411,73.0,39.0,53.0,0.0,6.0,7.0,4.0,5.0,1.0,71.0,91.0,80.0,beginner_data_science
14978,Willis Stcyr,32810416,45.0,97.0,0.0,3.0,2.0,6.0,0.0,0.0,10.0,59.0,77.0,51.0,beginner_backend
14979,Francisco Brandenburg,98394358,33.0,40.0,57.0,3.0,3.0,6.0,3.0,5.0,2.0,78.0,48.0,52.0,advanced_front_end
14980,Thomas Fair,08049002,51.0,58.0,35.0,6.0,8.0,4.0,1.0,3.0,4.0,73.0,75.0,91.0,beginner_data_science
14981,Frances Kohler,63250277,12.0,60.0,37.0,3.0,7.0,4.0,2.0,4.0,4.0,38.0,71.0,35.0,advanced_front_end
14982,Mary Bain,37606591,7.0,40.0,25.0,5.0,3.0,7.0,7.0,2.0,10.0,82.0,83.0,61.0,advanced_backend
14983,Connie Cataline,81998848,23.0,48.0,67.0,5.0,5.0,3.0,2.0,5.0,4.0,58.0,85.0,47.0,advanced_front_end
14984,Russell Smith,32454343,10.0,67.0,43.0,2.0,2.0,5.0,2.0,5.0,3.0,66.0,41.0,56.0,advanced_data_science
14985,Francesca Devlin,03278147,95.0,55.0,20.0,5.0,4.0,5.0,7.0,10.0,4.0,41.0,67.0,52.0,advanced_data_science
14986,Joshua Wischmeyer,66815365,54.0,17.0,28.0,2.0,3.0,2.0,2.0,2.0,1.0,60.0,45.0,55.0,beginner_front_end
14987,Donald Dodge,49601198,13.0,25.0,40.0,3.0,1.0,2.0,6.0,8.0,6.0,64.0,93.0,83.0,advanced_data_science
14988,Mollie Fudge,60328850,72.0,0.0,58.0,3.0,8.0,4.0,5.0,1.0,1.0,50.0,69.0,71.0,beginner_front_end
14989,Elisa Zamora,76409075,52.0,50.0,12.0,6.0,5.0,6.0,4.0,2.0,7.0,75.0,71.0,50.0,advanced_backend
14990,Robert Sinclair,27651994,0.0,63.0,58.0,3.0,4.0,3.0,4.0,6.0,6.0,66.0,68.0,73.0,advanced_front_end
14991,Donald Bates,25681744,61.0,39.0,29.0,3.0,7.0,3.0,3.0,3.0,1.0,61.0,75.0,57.0,beginner_front_end
14992,Christopher Katz,46194698,56.0,67.0,42.0,3.0,3.0,4.0,4.0,6.0,5.0,46.0,65.0,66.0,advanced_backend
14993,Kathleen Banta,39497888,44.0,0.0,64.0,4.0,2.0,5.0,3.0,7.0,1.0,68.0,49.0,75.0,beginner_front_end
14994,Robert Corbitt,93078397,19.0,48.0,40.0,6.0,4.0,3.0,5.0,5.0,0.0,59.0,74.0,72.0,advanced_backend
14995,Stephanie Vanmatre,73267137,39.0,64.0,22.0,0.0,4.0,0.0,6.0,0.0,2.0,65.0,81.0,67.0,advanced_backend
14996,Shannon Grayson,83426992,17.0,29.0,34.0,4.0,5.0,2.0,6.0,2.0,5.0,73.0,70.0,68.0,beginner_backend
14997,Violet Hughes,30417211,0.0,0.0,29.0,3.0,3.0,7.0,2.0,4.0,4.0,75.0,80.0,78.0,beginner_data_science
14998,Roderick Clark,42231234,50.0,35.0,54.0,2.0,4.0,2.0,6.0,10.0,0.0,73.0,55.0,69.0,beginner_backend
14999,Robert Cooper,74069034,42.0,53.0,10.0,3.0,5.0,4.0,2.0,8.0,0.0,63.0,34.0,47.0,beginner_backend
15000,Jarrod Cordova,60684062,38.0,41.0,42.0,3.0,3.0,0.0,2.0,4.0,2.0,71.0,51.0,42.0,beginner_front_end
15001,Andy Porath,42546396,34.0,45.0,6.0,3.0,5.0,3.0,0.0,6.0,4.0,83.0,83.0,56.0,beginner_front_end
15002,Delia Williams,39013547,31.0,52.0,42.0,5.0,1.0,7.0,4.0,3.0,7.0,76.0,71.0,84.0,advanced_backend
15003,Donald Murillo,32826444,33.0,53.0,53.0,0.0,5.0,1.0,5.0,6.0,1.0,54.0,48.0,72.0,advanced_front_end
15004,Diana Holder,79896724,79.0,63.0,74.0,3.0,5.0,3.0,2.0,2.0,4.0,64.0,79.0,73.0,beginner_data_science
15005,George Harper,19188767,29.0,43.0,0.0,3.0,7.0,3.0,2.0,5.0,3.0,82.0,79.0,64.0,beginner_front_end
15006,Jessica Stubbs,48168475,42.0,46.0,71.0,3.0,3.0,6.0,4.0,3.0,3.0,59.0,76.0,57.0,beginner_data_science
15007,Ilana Hoelscher,10824600,31.0,98.0,71.0,5.0,0.0,9.0,5.0,5.0,8.0,79.0,50.0,60.0,advanced_backend
15008,Patricia Bishop,95628621,37.0,60.0,37.0,5.0,3.0,2.0,0.0,7.0,1.0,67.0,69.0,69.0,beginner_backend
15009,Robert Asbell,17873114,43.0,53.0,47.0,2.0,3.0,1.0,2.0,6.0,,72.0,72.0,78.0,beginner_backend
15010,Blanche Cabral,96083298,0.0,2.0,25.0,2.0,1.0,4.0,4.0,1.0,4.0,58.0,34.0,48.0,beginner_data_science
15011,Frank Cremin,75801079,30.0,28.0,49.0,4.0,7.0,0.0,0.0,3.0,2.0,44.0,90.0,52.0,advanced_front_end
15012,Paul Nez,69592247,41.0,56.0,41.0,3.0,2.0,4.0,5.0,2.0,5.0,72.0,85.0,73.0,beginner_backend
15013,Josh Davies,03045263,12.0,66.0,53.0,4.0,4.0,3.0,2.0,6.0,4.0,51.0,82.0,53.0,advanced_front_end
15014,Virginia Metz,49546348,36.0,90.0,18.0,6.0,2.0,4.0,4.0,6.0,2.0,80.0,42.0,75.0,advanced_data_science
15015,Monica Stein,05087021,45.0,53.0,22.0,3.0,5.0,2.0,6.0,5.0,5.0,44.0,73.0,67.0,advanced_backend
15016,Carol Jones,98343925,62.0,62.0,39.0,3.0,4.0,3.0,5.0,5.0,3.0,64.0,76.0,73.0,advanced_front_end
15017,Jonathan Ratcliff,96180717,0.0,63.0,45.0,4.0,3.0,8.0,6.0,6.0,8.0,51.0,78.0,51.0,advanced_backend
15018,Theresa Wong,55653222,47.0,41.0,13.0,6.0,4.0,6.0,2.0,5.0,5.0,64.0,63.0,78.0,advanced_backend
15019,John Gellert,12520824,99.0,0.0,82.0,4.0,5.0,7.0,5.0,9.0,5.0,44.0,10.0,65.0,beginner_front_end
15020,Ethel Hazen,04848441,9.0,39.0,37.0,1.0,2.0,6.0,6.0,0.0,6.0,75.0,86.0,62.0,beginner_backend
15021,Christopher Macias,74169412,1.0,73.0,69.0,5.0,5.0,0.0,0.0,5.0,2.0,62.0,75.0,68.0,advanced_front_end
15022,Sherry Ayers,44718173,43.0,60.0,21.0,5.0,5.0,4.0,6.0,2.0,5.0,62.0,66.0,59.0,advanced_backend
15023,Lora Pierson,70302875,35.0,76.0,9.0,6.0,8.0,3.0,2.0,7.0,6.0,86.0,63.0,47.0,beginner_front_end
15024,Susan Townsend,76474167,46.0,34.0,12.0,4.0,7.0,3.0,6.0,5.0,5.0,83.0,80.0,67.0,beginner_front_end
15025,Theresa Jablonski,67707687,45.0,54.0,66.0,5.0,4.0,8.0,3.0,0.0,2.0,52.0,74.0,64.0,advanced_data_science
15026,Shirley Arnold,11404984,30.0,32.0,17.0,6.0,6.0,5.0,5.0,5.0,9.0,65.0,71.0,77.0,advanced_backend
15027,Joyce Blackwood,51921556,74.0,33.0,17.0,2.0,1.0,1.0,5.0,6.0,3.0,59.0,80.0,68.0,advanced_backend
15028,Charles Mahaffey,27915293,11.0,67.0,14.0,0.0,1.0,4.0,0.0,3.0,3.0,,72.0,60.0,beginner_backend
15029,David Knell,85112539,36.0,85.0,31.0,5.0,7.0,4.0,5.0,4.0,5.0,46.0,70.0,53.0,advanced_front_end
15030,Amber Lewis,68842707,75.0,12.0,48.0,4.0,11.0,8.0,6.0,6.0,3.0,62.0,72.0,87.0,beginner_front_end
15031,James Cook,70581113,37.0,23.0,65.0,3.0,4.0,3.0,3.0,6.0,3.0,68.0,73.0,76.0,advanced_front_end
15032,Mary Dennard,41552945,33.0,28.0,45.0,1.0,4.0,3.0,4.0,6.0,2.0,38.0,68.0,72.0,beginner_data_science
15033,Mark Sherman,63425974,17.0,55.0,37.0,2.0,3.0,6.0,0.0,2.0,4.0,59.0,47.0,77.0,advanced_data_science
15034,Fred Harriott,82738442,65.0,74.0,6.0,8.0,3.0,7.0,5.0,3.0,2.0,60.0,70.0,90.0,advanced_data_science
15035,Herbert Bollman,82703940,76.0,0.0,52.0,1.0,5.0,4.0,1.0,7.0,3.0,46.0,31.0,71.0,beginner_front_end
15036,Lonny Scianna,85158906,53.0,45.0,71.0,2.0,1.0,3.0,4.0,8.0,0.0,76.0,62.0,64.0,beginner_backend
15037,Marie Parkinson,66580028,12.0,73.0,47.0,8.0,5.0,6.0,7.0,2.0,5.0,64.0,45.0,70.0,advanced_backend
15038,Arthur Mcnally,03382686,0.0,25.0,20.0,0.0,5.0,2.0,6.0,4.0,4.0,100.0,85.0,87.0,beginner_backend
15039,Vivian Debem,53565990,29.0,56.0,94.0,5.0,3.0,3.0,1.0,0.0,5.0,52.0,53.0,54.0,beginner_data_science
15040,Nancy Cash,55103770,10.0,30.0,25.0,3.0,4.0,0.0,0.0,8.0,1.0,74.0,40.0,71.0,beginner_backend
15041,Ann Aiton,79027192,36.0,49.0,22.0,2.0,3.0,6.0,6.0,3.0,5.0,57.0,58.0,61.0,beginner_backend
15042,Christopher Mitchell,66152591,61.0,68.0,6.0,3.0,6.0,2.0,6.0,1.0,1.0,45.0,54.0,69.0,advanced_backend
15043,Ruth Rupe,34341244,56.0,57.0,46.0,1.0,6.0,4.0,0.0,5.0,5.0,48.0,89.0,99.0,beginner_data_science
15044,Andy Childress,02523065,54.0,49.0,25.0,1.0,2.0,1.0,5.0,1.0,3.0,74.0,86.0,71.0,advanced_backend
15045,Jane Foster,31321720,17.0,33.0,51.0,2.0,1.0,7.0,7.0,3.0,2.0,58.0,67.0,46.0,beginner_data_science
15046,Madelyn Stratton,70793657,2.0,9.0,50.0,2.0,5.0,2.0,1.0,6.0,6.0,76.0,63.0,84.0,beginner_backend
15047,Lorenzo Blades,53715985,61.0,33.0,75.0,2.0,3.0,5.0,5.0,6.0,2.0,69.0,87.0,76.0,beginner_data_science
15048,Cassaundra Cortinas,09634508,23.0,46.0,38.0,5.0,4.0,3.0,5.0,4.0,4.0,79.0,100.0,87.0,beginner_backend
15049,Darnell Fulton,36041621,50.0,42.0,46.0,4.0,5.0,4.0,3.0,3.0,3.0,71.0,77.0,84.0,beginner_data_science
15050,Steven Bailey,66307841,11.0,28.0,44.0,4.0,6.0,1.0,2.0,9.0,2.0,76.0,66.0,92.0,beginner_backend
15051,Christian Caron,54782300,31.0,35.0,19.0,1.0,5.0,2.0,4.0,5.0,4.0,54.0,72.0,81.0,advanced_front_end
15052,Billy Hubbard,50333700,46.0,40.0,52.0,1.0,3.0,3.0,2.0,5.0,2.0,59.0,59.0,60.0,advanced_front_end
15053,Robert Oliver,97707744,56.0,58.0,38.0,7.0,2.0,7.0,4.0,2.0,3.0,53.0,55.0,84.0,advanced_data_science
15054,Leroy Sodomka,99433349,34.0,40.0,39.0,1.0,4.0,5.0,5.0,4.0,2.0,91.0,84.0,63.0,beginner_backend
15055,Lucille Judkins,41651758,9.0,44.0,8.0,4.0,3.0,0.0,3.0,2.0,2.0,91.0,87.0,52.0,beginner_front_end
15056,Anthony Landry,73203868,33.0,20.0,1.0,8.0,5.0,3.0,5.0,3.0,1.0,67.0,73.0,76.0,advanced_backend
15057,Donald Depauw,02828582,66.0,2.0,37.0,3.0,6.0,4.0,2.0,5.0,2.0,66.0,74.0,54.0,advanced_front_end
15058,Alfredo Hewitt,97326888,33.0,88.0,44.0,3.0,3.0,4.0,5.0,5.0,4.0,60.0,38.0,75.0,advanced_data_science
15059,Chelsea Hill,88041602,53.0,42.0,39.0,6.0,3.0,3.0,3.0,3.0,2.0,68.0,49.0,79.0,advanced_data_science
15060,Ethel Debonis,10849287,16.0,56.0,36.0,4.0,3.0,4.0,4.0,0.0,3.0,88.0,78.0,82.0,advanced_backend
15061,John Tran,25887511,40.0,22.0,69.0,1.0,4.0,6.0,2.0,3.0,4.0,61.0,83.0,82.0,beginner_data_science
15062,Raymond Azar,01752625,47.0,58.0,44.0,5.0,2.0,2.0,3.0,4.0,5.0,54.0,71.0,72.0,beginner_backend
15063,Loree Pressley,88061140,33.0,44.0,28.0,3.0,0.0,4.0,6.0,5.0,2.0,68.0,73.0,69.0,beginner_backend
15064,Theresa Peng,16834121,59.0,5.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,72.0,77.0,74.0,beginner_front_end
15065,Bill Brown,64802636,75.0,40.0,0.0,4.0,3.0,1.0,9.0,1.0,3.0,65.0,57.0,63.0,advanced_backend
15066,Dorothy Britt,99116429,5.0,44.0,55.0,8.0,3.0,5.0,0.0,0.0,7.0,62.0,46.0,78.0,beginner_data_science
15067,Dorothy Escutia,81792913,42.0,83.0,10.0,5.0,5.0,5.0,4.0,11.0,0.0,65.0,44.0,35.0,advanced_data_science
15068,James Wade,51700182,12.0,26.0,86.0,5.0,2.0,8.0,0.0,0.0,5.0,55.0,100.0,83.0,beginner_data_science
15069,Stella Winter,38818218,20.0,59.0,32.0,5.0,1.0,8.0,0.0,4.0,5.0,60.0,60.0,83.0,advanced_data_science
15070,Jada Gummer,58681866,44.0,14.0,36.0,5.0,2.0,8.0,1.0,4.0,4.0,40.0,75.0,64.0,advanced_data_science
15071,Aurora Davis,37904891,20.0,75.0,44.0,2.0,6.0,3.0,5.0,5.0,3.0,48.0,65.0,55.0,advanced_front_end
15072,Jonathan Brashears,07407259,38.0,47.0,39.0,2.0,2.0,0.0,3.0,6.0,2.0,81.0,75.0,74.0,beginner_backend
15073,Zoraida Moler,01138138,71.0,43.0,47.0,4.0,3.0,5.0,4.0,5.0,2.0,60.0,48.0,57.0,advanced_data_science
15074,Joseph Rogers,58707642,53.0,13.0,20.0,3.0,9.0,1.0,3.0,4.0,3.0,51.0,91.0,74.0,advanced_front_end
15075,Deborah Martinez,74885828,61.0,35.0,15.0,6.0,4.0,5.0,4.0,3.0,8.0,76.0,68.0,88.0,advanced_backend
15076,Cheryl Chong,15286062,27.0,71.0,18.0,5.0,5.0,0.0,2.0,3.0,5.0,86.0,62.0,32.0,beginner_front_end
15077,Iris Boyda,46397570,27.0,40.0,47.0,1.0,2.0,2.0,3.0,8.0,3.0,81.0,54.0,57.0,beginner_front_end
15078,Julia Coulson,45489500,14.0,39.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,81.0,63.0,53.0,beginner_backend
15079,Peter Harvey,92645547,44.0,27.0,32.0,6.0,2.0,5.0,5.0,5.0,5.0,79.0,77.0,60.0,advanced_backend
15080,Donna Osborn,86771083,49.0,59.0,31.0,2.0,5.0,5.0,1.0,4.0,5.0,88.0,87.0,88.0,beginner_data_science
15081,Eric Stam,91832064,0.0,67.0,60.0,4.0,1.0,6.0,5.0,1.0,5.0,82.0,73.0,98.0,advanced_backend
15082,David Stone,40193414,17.0,11.0,66.0,3.0,2.0,4.0,7.0,3.0,2.0,64.0,59.0,51.0,beginner_front_end
15083,Frederick Martin,27128401,25.0,51.0,0.0,2.0,3.0,3.0,0.0,12.0,0.0,70.0,38.0,63.0,beginner_backend
